GUCI;TitleVONDELHABAND_-NAT00Z04Y2N;Halsbandparkieten in het voorjaar in het Vondelpark
PUTTERFOERAGE-NAT00Z056I5;Putter foerageert op verschillende planten
0002KANOET000-NAT00Z03NZA;Kanoeten op hoogwatervluchtplaats
5907_1_MOERAS-NAT00Z04XOX;Wandelaars en runderen genieten van het voorjaar in het Kempen~Broek
EP06161_1_RAV-NAT00Z01NTK;Zwarte kraaien op kadaver edelhert
030501_1_WAHO-NAT00Z02H14;Waterhoen op de Brakel
0000BOOMPIEPE-NAT00Z03NOH;Boompieper
595A_3_BOSPEC-NAT00Z013MT;Grote bonte specht hakt in dode boom
5230_2_WILGEN-NAT00Z03K1C;De oevers van de Steenbergse Vliet
0000FLUITER00-NAT00Z03NP7;Zingende fluiter
634A_2_HODUIF-NAT00Z00W79;Houtduiven op gemaaide graanakker
400A_4_ROOFVO-NAT00Z0138L;Bruine en blauwe kiekendieven in duingebied
546A_1_STEENU-NAT00Z013MJ;Steenuilenpaartje in perenboom
070201_7_HUMU-NAT00Z02H2L;Huismus vindt korst brood
349A_1_GRASPI-NAT00Z012W2;Graspieper
EP06003_2_GPT-NAT00Z01NHW;Groenpootruiters en tureluur zoeken voedsel in ondiep water
000028_1_WULP-NAT00Z02GZ4;Wulp op bevroren sloot
5718_1_OOIBOS-NAT00Z03K3M;Uitzicht op een ooibos
0203_2_KOLGAN-NAT00Z00TFF;Kolganzen in uiterwaarden
213A_4_KRAANV-NAT00Z00UHB;Grote groep kraanvogels op een akkertje
5911_2_EENDEN-NAT00Z04XP6;Watervogels zwemmen tussen de gele plomp en gele lis
302A_1_ZWARZW-NAT00Z00VQ5;Zwarte zwanen
309A_3_FAZANT-NAT00Z00W7S;Paartje fazanten
0000GRASMUS00-NAT00Z03NPL;Zingende grasmus
347A_1_GBSPEC-NAT00Z012Z4;Grote bonte specht voert jongen
970905_1_WULP-NAT00Z02H8B;Wulp langs de Oosterschelde
0003IJSVOGEL0-NAT00Z03O0O;IJsvogel bij nest
0000KEEP00000-NAT00Z03NQP;Keep op de voerplek
0000STEENLOPE-NAT00Z03NTL;Foeragerende steenlopers
EP06010_1_IJS-NAT00Z01NK9;IJsvogels voor nestingang
0003EIDEREEND-NAT00Z03O0F;Baltsende eiders
683A_1_KRAANV-NAT00Z01NE5;Kraanvogelpaar bij boerderij
EP06102_5_KIE-NAT00Z01NBB;Jagende bruine kiekendief
950303_1_TUTO-NAT00Z02H84;Turkse tortel aan de maaltijd
0007GRUTTO000-NAT00Z03O2B;Foeragerende grutto
0000KRUISBEK0-NAT00Z03NRN;Drinkende en zittende kruisbekken
0000SLECHTVAL-NAT00Z03NTA;Slechtvalk
5916_7_MOERAS-NAT00Z04XPP;Leven in het moerasgebied van het natuurgebied Smeetshof
336A_2_DWSTER-NAT00Z012WM;Baltsende dwergsternen
DODAARSVECHTE-NAT00Z056GG;Dodaars verdedigd zijn territorium
BUIZERDJONG__-NAT00Z056GA;Jonge buizerd op aas
1715_1_RANSUI-NAT00Z023FM;Ransuil in wilgenboom
960203_1_TOVA-NAT00Z02H86;Torenvalk met jongen in nestkasten
ZWAANVECHWITW-NAT00Z04Y64;Zwanengevecht op het land
GRUTTOCLOSE__-NAT00Z056H3;Grutto foerageert in de modder
725A_2_IJSPAR-NAT00Z01NGC;Parende ijsvogels
6028_4_ZUIDER-NAT00Z04XSP;Een overzicht van de Zuiderklip in de Biesbosch
351A_1_VISDIE-NAT00Z01323;Visdief eet grote vis, bedelende kuikens
684A_1_VOGELS-NAT00Z01NFI;Vogels in het Fochteloërveen
665A_1_IJSVOG-NAT00Z01NOM;Visoverdracht ijsvogelpaar
0000BIJENETER-NAT00Z03NO7;Foeragerende bijeneters
0000VELDUIL00-NAT00Z03NU2;Diverse vliegbeelden van velduil
0212_1_CAGANS-NAT00Z00TSL;Grote Canadese ganzen
0540_2_KLZWAA-NAT00Z00TUP;Kleine zwanen in weiland
553A_3_RIETGO-NAT00Z013H4;Zingende rietgors
0003GRUTTO000-NAT00Z03O0K;Grutto op paal
EF09137_1_BRA-NAT00Z01N9V;Brandganzen  in weiland
000001AMELAND-NAT00Z02Y9B;Afvaart veerboot naar Ameland in Holwerd
0001KLPLEVIER-NAT00Z03NWJ;Baltsende en broedende kleine plevier
0001KUIFEEND0-NAT00Z03NWV;Vrouwtje kuifeend met jongen
678A_1_KRAANV-NAT00Z013MO;Kraanvogelpaar tussen kauwen
EP06130_1_KIE-NAT00Z01NU8;Jonge bruine kiekendieven in nest
0000RUIGPOOTB-NAT00Z03NT8;Jagende en zittende ruigpootbuizerd
672A_1_KLEZWA-NAT00Z01NF0;Wilde zwanen in uiterwaarden
EP06168_5_IJS-NAT00Z01N9N;IJsvogels met visjes
284A_1_BUIZER-NAT00Z00VPR;Lichte buizerd op berijpt kadaver edelhert
EP06175_1_MEE-NAT00Z01NJ5;Jonge meerkoeten aan de rand van een vijver
030505_1_ZALI-NAT00Z02H17;Zanglijster met nestmateriaal
0000KLZILVERR-NAT00Z03NR8;Vissende kleine zilverreiger
DODAARSJONGEN-NAT00Z056GD;Dodaars met jongen op het nest
BUITENGEWO_35-NAT00Z0578G;Ooievaars
525A_1_LEPELA-NAT00Z013M2;Jonge lepelaars op eilandje van waterplanten
675A_4_VINKEN-NAT00Z01NIC;Vink eet zaden
658A_2_KLAPEK-NAT00Z01NGA;Klapekster in meidoorn
690A_6_KNOBZW-NAT00Z01NGS;Baltsende knobbelzwanen
EP06176_2_KIE-NAT00Z01NIV;Kievit in nat weiland en in plas
010406_1_BIJE-NAT00Z02H01;Bijeneter bij nestgang
012_KNZWN_DET-NAT00Z03JYG;Knobbelzwaan zit, waakt en wast
0000MIZAAGBEK-NAT00Z03NS1;Middelste zaagbek zwemmend en poetsend
STADSZIGT1___-NAT00Z0507T;Vrijwilligers Gasterij Stadszigt Naarden 1 Boot
RINGMUSZANDBA-NAT00Z056IC;Mussen nemen een zandbad
060101_1_PUTT-NAT00Z02H1Z;Putter in een struik langs de Maas
0000FAZANT000-NAT00Z03NP5;Roepende fazantenhaan
0333_3_KEMPHA-NAT00Z00TRJ;Grote groep badderende kemphanen
590A_1_MERELS-NAT00Z013K5;Merels eten bessen lijsterbes
0000TAPUIT000-NAT00Z03NTS;Diverse kleden van tapuit
500A_3_GRPIEP-NAT00Z013OJ;Graspieper
499A_2_PATRIJ-NAT00Z013MX;Patrijzen aan de rand industrieterrein
496A_3_NIJLGA-NAT00Z013IO;Nijlganzen op een akker
594A_4_BOSPEC-NAT00Z013MB;Grote bonte spechten voeren jongen
637A_7_KEMPHA-NAT00Z01M2L;Kemphanen in winterkleed
0000ZWARSTERN-NAT00Z03NUX;Broedproces zwarte stern
0126_1_EEMLAN-NAT00Z00THJ;Eemland
334A_4_NESTRO-NAT00Z0131Y;Jonge buizerds op nest
EP06170_3_KLU-NAT00Z01N7K;Kluten zoeken voedsel in natuurgebied Waal en Burg
0530_1_GOUDPL-NAT00Z00TRC;Goudplevieren
5230_1_RIETOE-NAT00Z03K1B;Rietoevers en wolkenluchten langs de Steenbergse Vliet
6018_4_KREKEN-NAT00Z04XRL;De getijdengeul in natuurgebied Klein Profijt
612A_2_ROODST-NAT00Z01M0V;Gekraagde roodstaart
EP06103_3_GRU-NAT00Z01NB9;Grutto's in weiland in vroege ochtend
000009AMELAND-NAT00Z02Y9K;Hollumer Kwelder en Vogelpolle
5713_3_GRINDB-NAT00Z03K3G;Vogels op de grindbanken van de Maas
KRAMSVOGELIND-NAT00Z056HO;Kramsvogels in de sneeuw etend van appels
DODAARSVOEREN-NAT00Z056GH;Dodaars voeren de jongen op het water
489A_2_KNOBZW-NAT00Z013LX;Knobbelzwaan in de sneeuw
502A_1_BUIZER-NAT00Z013HZ;Witte buizerd in sneeuw en mist
5716_4_GRIND_-NAT00Z03K3L;Een startsituatie voor natuurontwikkeling
0001GEOORDEFU-NAT00Z03NVV;Geoorde fuut met jongen
69A_2_JOHAVIK-NAT00Z00W65;Jonge haviken bij nest
430A_2_VOKRAA-NAT00Z013BA;Grote groep scholeksters
EP06135_1_ZEE-NAT00Z013HI;Vliegende zeearenden in de Oostvaardersplassen
BUITENGEWO_30-NAT00Z0578B;Natuur in de stad
351A_3_PLEVIE-NAT00Z012YL;Bontbekplevier
EP06003_3_SNP-NAT00Z01NHH;Watersnippen zoeken voedsel in ondiep water
051313_2_WIGA-NAT00Z02H1U;Witgatje in plas-drasgebied
0000NONNETJE0-NAT00Z03NS6;Mannetje en vrouwtje nonnetje
DODAARSNESTMA-NAT00Z056GE;Dodaars bouwt zijn drijvende nest
0402_1_HAVIKS-NAT00Z00TTD;Grote haviksjongen met veren op nest
0473_1_KERKUI-NAT00Z00UCU;Kerkuil bij kerk
61A_2_WILDEEN-NAT00Z00UEJ;Wilde eendenpaar
EF08040_1_UIL-NAT00Z01NUE;Steenuil bij nestkast in boerenschuur
595A_2_BOSPEC-NAT00Z013I5;Grote bonte specht zoekt insecten
0188_2_CANADE-NAT00Z00TI3;Canadese ganzen
116A_5_KIEKEN-NAT00Z00W8W;Jagende bruine kiekendief
0000KOEKOEK00-NAT00Z03NRC;Jonge koekoek gevoerd door graspieper
LEPELAARRIN08-NAT00Z0506W;Lepelaars ringen, wegen en meten
607A_1_BOEZWA-NAT00Z00WDU;Vier boerenzwaluwen in nest
641A_1_VOGELV-NAT00Z01NLA;Boomklever, ringmus, glanskop en vink
EP06109_2_KRR-NAT00Z01NO4;Reeën en kraaien op ingezaaide akker
0004BRKIEKEND-NAT00Z03O19;Bruine kiekendief poetsend
36A_2_BOOMPIE-NAT00Z00UDR;Badderende boompiepers
EP06100_5_GRU-NAT00Z01NJI;Parende grutto's en baltsende grutto's
EF07029_5_ZRG-NAT00Z01NTV;Grote zilverreiger bij rietkraag
0004GROTESTER-NAT00Z03O1C;Grote sterns op Ameland
EP06134_5_GAN-NAT00Z013KN;Grauwe ganzen in de Oostvaardersplassen
0000BRILDUIKE-NAT00Z03NOO;Brilduiker
0000BONTESTRL-NAT00Z03NOC;Bonte strandlopers
0002KIEVIT000-NAT00Z03NZD;Kievit op nest met jongen op bouwland
422A_2_MOSSEL-NAT00Z0136W;Mosselvisserij en steenlopers
689A_2_BLAUWB-NAT00Z01N90;Blauwborst op rietstengel
VKS0190_001_4-NAT00Z02HF0;Jonge torenvalken in een boom
0000KOKMEEUW0-NAT00Z03NRD;Parende en baltsende kokmeeuwen
SP013VOERKOOL-NAT00Z054U9;Vogels voeren koolmees
